ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201701;RAM;ROYAL AIR MAROC;E;MAROC;142551;679,1;149342;0,258;0,0013;0,271;1297
201701;REU;AIR AUSTRAL;F;FRANCE (OM);120729;1323,4;133963;0,445;0,0109;0,554;733
201701;RYR;RYANAIR;E;IRLANDE;548398;0,6;548404;0,6;0;0,6;3538
201701;SAS;SAS;E;SUEDE;40236;173,5;41971;0,054;0,0002;0,056;354
201701;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;18729;998,6;28715;0,201;0,0107;0,308;62
201701;SRR;STAR AIR DANEMARK;E;DANEMARK;0;4611,8;46118;0;0,0028;0,028;265
201701;SVA;SAUDIA;E;ARABIE SAOUDITE;20991;1219,3;33184;0,095;0,0055;0,15;107
201701;SWR;SWISS;E;SUISSE;50033;606,7;56100;0,022;0,0003;0,025;696
201701;TAM;TAM/BRASIL;E;BRESIL;21300;984,6;31146;0,201;0,0093;0,294;62
201701;TAP;TAP AIR PORTUGAL;E;PORTUGAL;101216;124;102456;0,136;0,0002;0,138;1103
201701;TAR;TUNISAIR;E;TUNISIE;99929;214,6;102075;0,127;0,0003;0,13;837
201701;TAY;ASL AIRLINES BELGIUM;E;BELGIQUE;0;3643,8;36438;0;0,0022;0,022;519
201701;THA;THAI AIRWAYS INTL;E;THAILANDE;28477;679,8;35275;0,269;0,0064;0,333;62
201701;THT;AIR TAHITI NUI;F;FRANCE (OM);31867;818;40047;0,256;0,0075;0,331;163
201701;THY;TURKISH AIRLINES;E;TURQUIE;76072;1351,3;89585;0,161;0,003;0,191;581
201701;TOM;TUI AIRWAYS;E;ROYAUME-UNI;20833;10,6;20939;0,019;0;0,019;120
201701;TPC;AIR CALEDONIE;F;FRANCE (OM);38540;137,9;39919;0,006;0;0,006;943
201701;TRA;TRANSAVIA PAYS BAS;E;PAYS-BAS;19267;1;19277;0,014;0;0,014;140
201701;TSC;AIR TRANSAT;E;CANADA;28061;98,8;29049;0,144;0,0005;0,149;109
201701;TVF;TRANSAVIA FRANCE;F;FRANCE;257216;0;257216;0,405;0;0,405;1629
201701;TVS;TRAVEL SERVICE / SMARTWINGS;E;TCHEQUIE;17563;0;17563;0,045;0;0,045;153
201701;UAE;EMIRATES;E;EMIRATS ARABES UNIS;116686;4078,7;157473;0,599;0,0209;0,808;298
201701;UAL;UNITED AIRLINES;E;ETATS-UNIS;35050;3642,3;71473;0,236;0,0245;0,481;222
201701;UPS;UPS AIRLINES;E;ETATS-UNIS;0;1789,7;17897;0;0,0041;0,041;86
201701;VLG;VUELING AIRLINES;E;ESPAGNE;278359;3,4;278393;0,268;0;0,268;1998
201701;VOE;VOLOTEA;E;ESPAGNE;36387;0,1;36388;0,039;0;0,039;431
201701;VTA;AIR TAHITI;F;FRANCE (OM);57107;102,3;58130;0,021;0,0001;0,022;1934
201701;WOW;WOW AIR;E;ISLANDE;15577;126,5;16842;0,035;0,0003;0,038;62
201701;WZZ;WIZZ AIR;E;HONGRIE;73746;0;73746;0,103;0;0,103;503
201701;XLF;XL AIRWAYS FRANCE;F;FRANCE;63300;160,3;64903;0,46;0,0011;0,471;224
201701;ZZE; AUTRES CIE (E);E;_ZZ_E;314849;3914,8;353997;0,747;0,0177;0,924;12821
201701;ZZF; AUTRES CIE (F);F;_ZZ_F;47472;170,3;49175;0,095;0,0001;0,096;5317
201702;AAF;AIGLE AZUR;F;FRANCE;125010;138,9;126399;0,178;0,0002;0,18;1141
201702;AAL;AMERICAN AIRLINES;E;ETATS-UNIS;37327;3091,4;68241;0,251;0,0207;0,458;217
201702;AAR;ASIANA AIRLINES;E;COREE DU SUD;11015;952,3;20538;0,098;0,0085;0,183;40
201702;ABR;ASL AIRLINES IRELAND;E;IRLANDE;848;1642,7;17275;0,001;0,0013;0,014;435
201702;ABW;AIRBRIDGE CARGO AIRLINES;E;RUSSIE (FED. DE);0;2809,8;28098;0;0,0064;0,064;29
201702;ACA;AIR CANADA;E;CANADA;36026;1995,5;55981;0,207;0,0115;0,322;140
201702;ACI;AIRCALIN;F;FRANCE (OM);33128;359,5;36723;0,129;0,0018;0,147;332
201702;AEA;AIR EUROPA;E;ESPAGNE;78005;100,6;79011;0,093;0,0001;0,094;516
201702;AEE;AEGEAN AIRLINES;E;GRECE;17288;145,7;18745;0,038;0,0003;0,041;128
201702;AFL;AEROFLOT;E;RUSSIE (FED. DE);45247;467,7;49924;0,117;0,0012;0,129;414
201702;AFR;AIR FRANCE;F;FRANCE;3247892;40613,4;3654026;10,128;0,2925;13,053;23660
201702;AIC;AIR INDIA;E;INDE;13291;554,5;18836;0,087;0,0036;0,123;56
201702;AMX;AEROMEXICO;E;MEXIQUE;12380;682,4;19204;0,114;0,0063;0,177;58
201702;ANA;ANA ALL NIPPON AIRWAYS;E;JAPON;9693;1214,4;21837;0,094;0,0118;0,212;56
201702;ANE;AIR NOSTRUM;E;ESPAGNE;42665;0;42665;0,031;0;0,031;772
201702;ASL;AIR SERBIA;E;SERBIE;10084;63,8;10722;0,014;0,0001;0,015;104
201702;AUA;AUSTRIAN AIRLINES;E;AUTRICHE;29196;117,3;30369;0,028;0,0001;0,029;328
201702;AUI;UKRAINE INTL AIRLINES;E;UKRAINE;12570;55,8;13128;0,026;0,0001;0,027;103
201702;AWC;TITAN AIRWAYS;E;ROYAUME-UNI;16021;10,8;16129;0,014;0;0,014;96
201702;AZA;ALITALIA;E;ITALIE;76930;86,6;77796;0,088;0,0001;0,089;722
201702;BAW;BRITISH AIRWAYS;E;ROYAUME-UNI;194267;358,3;197850;0,14;0,0001;0,141;1722
201702;BCS;EAT/EUROPEAN AIR TRANSP;E;ALLEMAGNE;0;10928,7;109287;0;0,0091;0,091;566
201702;BEE;FLYBE;E;ROYAUME-UNI;73730;3,8;73768;0,046;0;0,046;1129
201702;BEL;BRUSSELS AIRLINES;E;BELGIQUE;68563;13;68693;0,043;0;0,043;891
201702;BER;AIR BERLIN;E;ALLEMAGNE;21213;0,4;21217;0,027;0;0,027;177
201702;BGA;AIRBUS TRANSPORT INTL;F;FRANCE;0;5756,3;57563;0;0,0054;0,054;293
201702;BMS;BLUE AIR;E;ROUMANIE;13972;0;13972;0,025;0;0,025;88
201702;BOS_EX;OPENSKIES;F;FRANCE;9947;12,8;10075;0,058;0,0001;0,059;90
201702;CCA;AIR CHINA INTL;E;CHINE;27628;2532,6;52954;0,233;0,0212;0,445;116
201702;CCM;AIR CORSICA;F;FRANCE;102897;148,1;104378;0,056;0,0001;0,057;1230
201702;CES;CHINA EASTERN AIRLINES;E;CHINE;23403;2433,2;47735;0,215;0,0225;0,44;120
201702;CPA;CATHAY PACIFIC;E;HONG KONG (CHINE);18986;3297,8;51964;0,182;0,0316;0,498;90
201702;CRL;CORSAIR;F;FRANCE;106896;2097,7;127873;0,732;0,0139;0,871;339
201702;CSA;CSA CZECH AIRLINES;E;TCHEQUIE;19191;49,6;19687;0,016;0;0,016;190
201702;CSN;CHINA SOUTHERN AIRLINES;E;CHINE;9952;1460;24552;0,094;0,0138;0,232;52
201702;DAH;AIR ALGERIE;E;ALGERIE;166492;1569,4;182186;0,2;0,0021;0,221;1642
201702;DAL;DELTA AIR LINES;E;ETATS-UNIS;87474;5402,7;141501;0,591;0,0365;0,956;470
